title,link,summary,image_url,publication_time,category,url_source,scraped_at
QRIS Cross Border Genjot Transaksi GoPay di Singapura hingga Jepang,https://www.liputan6.com/bisnis/read/6158052/qris-cross-border-genjot-transaksi-gopay-di-singapura-hingga-jepang,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,12 Sep 2025 20:45,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
Kilang Terbesar di Indonesia Siap Beroperasi 17 November 2025,https://www.liputan6.com/bisnis/read/6158050/kilang-terbesar-di-indonesia-siap-beroperasi-17-november-2025,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,12 Sep 2025 20:31,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
Ini Alokasi PPPK Paruh Waktu di Kementerian PANRB,https://www.liputan6.com/bisnis/read/6158060/ini-alokasi-pppk-paruh-waktu-di-kementerian-panrb,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,12 Sep 2025 20:21,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
Pertamina Trans Kontinental Siap Jadi Pemain Maritim Kelas Dunia,https://www.liputan6.com/bisnis/read/6158026/pertamina-trans-kontinental-siap-jadi-pemain-maritim-kelas-dunia,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,12 Sep 2025 20:15,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
Bocoran Mendag soal Proses Impor iPhone 17,https://www.liputan6.com/bisnis/read/6158021/bocoran-mendag-soal-proses-impor-iphone-17,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,12 Sep 2025 20:00,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
"Dugaan Pembobolan RDN Investasi, Bank BCA Pastikan Sistem Internal Aman",https://www.liputan6.com/bisnis/read/6158024/dugaan-pembobolan-rdn-investasi-bank-bca-pastikan-sistem-internal-aman,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,12 Sep 2025 19:45,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
Potensi Biomassa Indonesia dari Limbah Pertanian Capai 130 Juta Ton per Tahun,https://www.liputan6.com/bisnis/read/6158014/potensi-biomassa-indonesia-dari-limbah-pertanian-capai-130-juta-ton-per-tahun,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,12 Sep 2025 19:30,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
"Pemerintah Kembali Sebar Bansos Beras, Anggaran Rp 13,9 Triliun",https://www.liputan6.com/bisnis/read/6157991/pemerintah-kembali-sebar-bansos-beras-anggaran-rp-139-triliun,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,12 Sep 2025 19:15,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
"Pemerintah Kirim Balik 14 Kontainer Asal Filipina, Mengandung Radiasi Berbahaya",https://www.liputan6.com/bisnis/read/6157975/pemerintah-kirim-balik-14-kontainer-asal-filipina-mengandung-radiasi-berbahaya,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,12 Sep 2025 19:00,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
"Olah Limbah PLTU, Warga Binaan Lapas Nusakambangan Raup Omzet Rp 5,4 Miliar",https://www.liputan6.com/bisnis/read/6157966/olah-limbah-pltu-warga-binaan-lapas-nusakambangan-raup-omzet-rp-54-miliar,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,12 Sep 2025 18:44,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
"Meet the Leaders Universitas Paramadina, Shinta W. Kamdani: Indonesia Incorporated Kunci P...",https://www.liputan6.com/bisnis/read/6157990/meet-the-leaders-universitas-paramadina-shinta-w-kamdani-indonesia-incorporated-kunci-penciptaan-lapangan-kerja-dan-ketahanan-ekonomi,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,12 Sep 2025 18:40,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
Menko Pangan Bentuk Satgas Khusus Tangani Dugaan Pencemaran Udang Ekspor,https://www.liputan6.com/bisnis/read/6157933/menko-pangan-bentuk-satgas-khusus-tangani-dugaan-pencemaran-udang-ekspor,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,12 Sep 2025 18:30,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
"Mastercard Buka Lowongan Kerja Terbaru, Segera Daftar di Sini",https://www.liputan6.com/bisnis/read/6157136/mastercard-buka-lowongan-kerja-terbaru-segera-daftar-di-sini?HouseAds&campaign=InfoLoker_Bisnis_STS1,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,Tidak ada waktu,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
"Kabar Gembira, Indofood Buka Lowongan Kerja Buat Lulusan D3 hingga S1!",https://www.liputan6.com/bisnis/read/6157806/kabar-gembira-indofood-buka-lowongan-kerja-buat-lulusan-d3-hingga-s1?HouseAds&campaign=InfoLoker_Bisnis_STS1,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,Tidak ada waktu,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
"Eka Hospital BSD Buka Rekrutmen, Cek Syarat dan Cara Daftarnya di Sini!",https://www.liputan6.com/bisnis/read/6156606/eka-hospital-bsd-buka-rekrutmen-cek-syarat-dan-cara-daftarnya-di-sini?HouseAds&campaign=InfoLoker_Bisnis_STS1,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,Tidak ada waktu,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
"Bill Gates Terdepak dari 10 Orang Terkaya di Amerika Serikat, Pertama Kali dalam 34 Tahun",https://www.liputan6.com/bisnis/read/6158626/bill-gates-terdepak-dari-10-orang-terkaya-di-amerika-serikat-pertama-kali-dalam-34-tahun?HouseAds&campaign=Miliarder_Bisnis_STS2,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,Tidak ada waktu,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
"Baru Dibentuk Prabowo, Kebutuhan ASN Kementerian Haji Masih Dihitung",https://www.liputan6.com/bisnis/read/6156143/baru-dibentuk-prabowo-kebutuhan-asn-kementerian-haji-masih-dihitung?HouseAds&campaign=PNS_Bisnis_STS3,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,Tidak ada waktu,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
Ada ASN Terima Bantuan Orang Miskin,https://www.liputan6.com/bisnis/read/6155814/ada-asn-terima-bantuan-orang-miskin?HouseAds&campaign=PNS_Bisnis_STS3,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,Tidak ada waktu,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
"Mulai Oktober, ASN Bisa Ajukan Kenaikan Pangkat Tiap Bulan",https://www.liputan6.com/bisnis/read/6154516/mulai-oktober-asn-bisa-ajukan-kenaikan-pangkat-tiap-bulan?HouseAds&campaign=PNS_Bisnis_STS3,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,Tidak ada waktu,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
Menkeu Purbaya Diminta Bebaskan Pajak Pekerja Bergaji Maksimal Rp 8 Juta,https://www.liputan6.com/bisnis/read/6158599/menkeu-purbaya-diminta-bebaskan-pajak-pekerja-bergaji-maksimal-rp-8-juta,Tidak ada ringkasan,Tidak ada gambar,Tidak ada waktu,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
Harga Emas Pegadaian Hari Ini 14 September 2025: Antam dan Galeri24 Melejit,https://www.liputan6.com/bisnis/read/6158760/harga-emas-pegadaian-hari-ini-14-september-2025-antam-dan-galeri24-melejit,Tidak ada ringkasan,Tidak ada gambar,Tidak ada waktu,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
"Ada Diskon Tiket Commuter Line Basoetta Rp 17.000, Catat Tanggalnya",https://www.liputan6.com/bisnis/read/6158551/ada-diskon-tiket-commuter-line-basoetta-rp-17000-catat-tanggalnya,Tidak ada ringkasan,Tidak ada gambar,Tidak ada waktu,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
"Harga Emas Diprediksi Makin Berkilau, Bakal Sentuh Level Segini pada Akhir 2025",https://www.liputan6.com/bisnis/read/6158858/harga-emas-diprediksi-makin-berkilau-bakal-sentuh-level-segini-pada-akhir-2025,Tidak ada ringkasan,Tidak ada gambar,Tidak ada waktu,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
"Ketua DEN Luhut Bertemu Aliansi Ekonom, Bahas Apa?",https://www.liputan6.com/bisnis/read/6158661/ketua-den-luhut-bertemu-aliansi-ekonom-bahas-apa,Tidak ada ringkasan,Tidak ada gambar,Tidak ada waktu,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
"BSU Ketenagakerjaan 2025: Tujuan, Syarat, hingga Cara Cek Status Penerima",https://www.liputan6.com/bisnis/read/6158733/bsu-ketenagakerjaan-2025-tujuan-syarat-hingga-cara-cek-status-penerima,Tidak ada ringkasan,Tidak ada gambar,Tidak ada waktu,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
Potret Peluncuran Satelit Nusantara Lima dengan Roket Falcon 9 SpaceX,https://www.liputan6.com/bisnis/read/6158624/potret-peluncuran-satelit-nusantara-lima-dengan-roket-falcon-9-spacex,Tidak ada ringkasan,Tidak ada gambar,Tidak ada waktu,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
"Modal Asing Rp 14,24 Triliun Hengkang dari Indonesia",https://www.liputan6.com/bisnis/read/6158793/modal-asing-rp-1424-triliun-hengkang-dari-indonesia,Tidak ada ringkasan,Tidak ada gambar,Tidak ada waktu,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
Ekonom Tunggu Menkeu Purbaya soal Anggaran untuk Ojol dan Bansos Pangan,https://www.liputan6.com/bisnis/read/6158635/ekonom-tunggu-menkeu-purbaya-soal-anggaran-untuk-ojol-dan-bansos-pangan,Tidak ada ringkasan,Tidak ada gambar,Tidak ada waktu,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
"Sele Raya Belida Temukan Cadangan Migas Baru di Sumsel, Target Produksi Akhir 2025",https://www.liputan6.com/bisnis/read/6158610/sele-raya-belida-temukan-cadangan-migas-baru-di-sumsel-target-produksi-akhir-2025,Tidak ada ringkasan,Tidak ada gambar,Tidak ada waktu,Bisnis,https://www.liputan6.com/bisnis,2025-09-14T18:16:29.418206
Cek Fakta: Tidak Benar Cek Status Penerima Bantuan KIS dalam Kartu BPJS Lewat Link Ini,https://www.liputan6.com/cek-fakta/read/6158899/cek-fakta-tidak-benar-cek-status-penerima-bantuan-kis-dalam-kartu-bpjs-lewat-link-ini,Tidak ada ringkasan,Tidak ada gambar,2025-09-14 14:00:15,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.837381
"Viral Isu Kebobolan Rekening Rp 70 Miliar, Simak Fakta dari BCA",https://www.liputan6.com/cek-fakta/read/6158754/viral-isu-kebobolan-rekening-rp-70-miliar-simak-fakta-dari-bca,Tidak ada ringkasan,Tidak ada gambar,2025-09-14 09:00:03,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.838442
"Kumpulan Video Hoaks yang Sempat Viral, Simak Faktanya",https://www.liputan6.com/cek-fakta/read/6158314/kumpulan-video-hoaks-yang-sempat-viral-simak-faktanya,Tidak ada ringkasan,Tidak ada gambar,2025-09-13 18:00:00,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.838913
"Deretan Hoaks Berkedok Bantuan Pemerintah, Awas Jangan Terjebak",https://www.liputan6.com/cek-fakta/read/6158258/deretan-hoaks-berkedok-bantuan-pemerintah-awas-jangan-terjebak,Tidak ada ringkasan,Tidak ada gambar,2025-09-13 14:00:00,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.839100
XLSmart: 2.700 BTS di Area Terdekat Banjir Bali Dipastian Aman,https://www.liputan6.com/tekno/read/6158925/xlsmart-2700-bts-di-area-terdekat-banjir-bali-dipastian-aman,"XLSmart memiliki lebih dari 7.200 BTS di seluruh Pulau Bali, dengan sekitar 2.700 BTS berada di area yang paling dekat dengan lokasi banjir.",https://cdn1-production-images-kly.akamaized.net/Wgjy1TQw_TPM4mlfr9ukv8xHx-Q=/640x358/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5348523/original/010309100_1757835493-WhatsApp_Image_2025-09-13_at_07.10.00.jpeg,14 Sep 2025 15:02,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.839452
"14 Sep 2025 12:09Tidak Sesuai Harapan, Samsung Galaxy S26 Ultra Tak Jadi Pakai Charger 60W?",https://www.liputan6.com/tekno/read/6157901/tidak-sesuai-harapan-samsung-galaxy-s26-ultra-tak-jadi-pakai-charger-60w,"XLSmart memiliki lebih dari 7.200 BTS di seluruh Pulau Bali, dengan sekitar 2.700 BTS berada di area yang paling dekat dengan lokasi banjir.",https://cdn1-production-images-kly.akamaized.net/Wgjy1TQw_TPM4mlfr9ukv8xHx-Q=/640x358/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5348523/original/010309100_1757835493-WhatsApp_Image_2025-09-13_at_07.10.00.jpeg,14 Sep 2025 15:02,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.839452
14 Sep 2025 09:08Daftar HP Xiaomi dan Poco yang Tak Kebagian Pembaruan Android 16,https://www.liputan6.com/tekno/read/6157753/daftar-hp-xiaomi-dan-poco-yang-tak-kebagian-pembaruan-android-16,"XLSmart memiliki lebih dari 7.200 BTS di seluruh Pulau Bali, dengan sekitar 2.700 BTS berada di area yang paling dekat dengan lokasi banjir.",https://cdn1-production-images-kly.akamaized.net/Wgjy1TQw_TPM4mlfr9ukv8xHx-Q=/640x358/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5348523/original/010309100_1757835493-WhatsApp_Image_2025-09-13_at_07.10.00.jpeg,14 Sep 2025 15:02,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.839452
"14 Sep 2025 06:21iPhone 16 vs iPhone 17: Perbandingan Kamera, Layar, Baterai, dan Harga",https://www.liputan6.com/tekno/read/6158428/iphone-16-vs-iphone-17-perbandingan-kamera-layar-baterai-dan-harga,"XLSmart memiliki lebih dari 7.200 BTS di seluruh Pulau Bali, dengan sekitar 2.700 BTS berada di area yang paling dekat dengan lokasi banjir.",https://cdn1-production-images-kly.akamaized.net/Wgjy1TQw_TPM4mlfr9ukv8xHx-Q=/640x358/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5348523/original/010309100_1757835493-WhatsApp_Image_2025-09-13_at_07.10.00.jpeg,14 Sep 2025 15:02,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.840402
13 Sep 2025 18:11Segini Batas Penggunaan Google Gemini AI Gratis dalam Sehari,https://www.liputan6.com/tekno/read/6155032/segini-batas-penggunaan-google-gemini-ai-gratis-dalam-sehari,"XLSmart memiliki lebih dari 7.200 BTS di seluruh Pulau Bali, dengan sekitar 2.700 BTS berada di area yang paling dekat dengan lokasi banjir.",https://cdn1-production-images-kly.akamaized.net/Wgjy1TQw_TPM4mlfr9ukv8xHx-Q=/640x358/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5348523/original/010309100_1757835493-WhatsApp_Image_2025-09-13_at_07.10.00.jpeg,14 Sep 2025 15:02,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.840402
13 Sep 2025 15:19Cara Mengontrol TV Samsung dengan Gerakan Tangan via Galaxy Watch,https://www.liputan6.com/tekno/read/6158187/cara-mengontrol-tv-samsung-dengan-gerakan-tangan-via-galaxy-watch,"XLSmart memiliki lebih dari 7.200 BTS di seluruh Pulau Bali, dengan sekitar 2.700 BTS berada di area yang paling dekat dengan lokasi banjir.",https://cdn1-production-images-kly.akamaized.net/Wgjy1TQw_TPM4mlfr9ukv8xHx-Q=/640x358/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5348523/original/010309100_1757835493-WhatsApp_Image_2025-09-13_at_07.10.00.jpeg,14 Sep 2025 15:02,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.840402
"Dibekali Baterai 6.000mAh, Ini Spesifikasi dan Harga Poco C85 di Indonesia",https://www.liputan6.com/tekno/read/6155054/dibekali-baterai-6000mah-ini-spesifikasi-dan-harga-poco-c85-di-indonesia,"XLSmart memiliki lebih dari 7.200 BTS di seluruh Pulau Bali, dengan sekitar 2.700 BTS berada di area yang paling dekat dengan lokasi banjir.",https://cdn1-production-images-kly.akamaized.net/Wgjy1TQw_TPM4mlfr9ukv8xHx-Q=/640x358/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5348523/original/010309100_1757835493-WhatsApp_Image_2025-09-13_at_07.10.00.jpeg,14 Sep 2025 15:02,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.840402
"iPhone 17 Pro vs iPhone 16 Pro: Desain, Layar, Kamera, hingga Performa",https://www.liputan6.com/tekno/read/6157818/iphone-17-pro-vs-iphone-16-pro-desain-layar-kamera-hingga-performa,"XLSmart memiliki lebih dari 7.200 BTS di seluruh Pulau Bali, dengan sekitar 2.700 BTS berada di area yang paling dekat dengan lokasi banjir.",https://cdn1-production-images-kly.akamaized.net/Wgjy1TQw_TPM4mlfr9ukv8xHx-Q=/640x358/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5348523/original/010309100_1757835493-WhatsApp_Image_2025-09-13_at_07.10.00.jpeg,14 Sep 2025 15:02,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.841364
"Huawei Pura 80 Ultra Raih Skor DXOMARK Tertinggi, Apa Rahasia Kehebatan Kameranya?",https://www.liputan6.com/tekno/read/6156226/huawei-pura-80-ultra-raih-skor-dxomark-tertinggi-apa-rahasia-kehebatan-kameranya,"XLSmart memiliki lebih dari 7.200 BTS di seluruh Pulau Bali, dengan sekitar 2.700 BTS berada di area yang paling dekat dengan lokasi banjir.",https://cdn1-production-images-kly.akamaized.net/Wgjy1TQw_TPM4mlfr9ukv8xHx-Q=/640x358/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5348523/original/010309100_1757835493-WhatsApp_Image_2025-09-13_at_07.10.00.jpeg,14 Sep 2025 15:02,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.841454
"HUAWEI Pura 80 Ultra Segera Hadir, Smartphone Kamera #1 Dunia dengan Switchable Dual Telephoto Camera",https://www.liputan6.com/tekno/read/6155930/huawei-pura-80-ultra-segera-hadir-smartphone-kamera-1-dunia-dengan-switchable-dual-telephoto-camera,"XLSmart memiliki lebih dari 7.200 BTS di seluruh Pulau Bali, dengan sekitar 2.700 BTS berada di area yang paling dekat dengan lokasi banjir.",https://cdn1-production-images-kly.akamaized.net/Wgjy1TQw_TPM4mlfr9ukv8xHx-Q=/640x358/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5348523/original/010309100_1757835493-WhatsApp_Image_2025-09-13_at_07.10.00.jpeg,14 Sep 2025 15:02,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.841815
"Membidik Pesona Senja Jakarta dengan Kamera Huawei Pura 80 Pro, Begini Hasil Foto-fotonya",https://www.liputan6.com/tekno/read/6154648/membidik-pesona-senja-jakarta-dengan-kamera-huawei-pura-80-pro-begini-hasil-foto-fotonya,"XLSmart memiliki lebih dari 7.200 BTS di seluruh Pulau Bali, dengan sekitar 2.700 BTS berada di area yang paling dekat dengan lokasi banjir.",https://cdn1-production-images-kly.akamaized.net/Wgjy1TQw_TPM4mlfr9ukv8xHx-Q=/640x358/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5348523/original/010309100_1757835493-WhatsApp_Image_2025-09-13_at_07.10.00.jpeg,14 Sep 2025 15:02,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.841882
"Bocoran Vivo X300 Ultra Terbaru, HP Android Pertama di Dunia dengan Dual Kamera 200MP",https://www.liputan6.com/tekno/read/6153666/bocoran-vivo-x300-ultra-terbaru-hp-android-pertama-di-dunia-dengan-dual-kamera-200mp,"XLSmart memiliki lebih dari 7.200 BTS di seluruh Pulau Bali, dengan sekitar 2.700 BTS berada di area yang paling dekat dengan lokasi banjir.",https://cdn1-production-images-kly.akamaized.net/Wgjy1TQw_TPM4mlfr9ukv8xHx-Q=/640x358/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5348523/original/010309100_1757835493-WhatsApp_Image_2025-09-13_at_07.10.00.jpeg,14 Sep 2025 15:02,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.841882
"Berapa Harga Galaxy S25 Ultra Varian 512GB, Ini Daftar Lengkapnya",https://www.liputan6.com/tekno/read/6153542/berapa-harga-galaxy-s25-ultra-varian-512gb-ini-daftar-lengkapnya,"XLSmart memiliki lebih dari 7.200 BTS di seluruh Pulau Bali, dengan sekitar 2.700 BTS berada di area yang paling dekat dengan lokasi banjir.",https://cdn1-production-images-kly.akamaized.net/Wgjy1TQw_TPM4mlfr9ukv8xHx-Q=/640x358/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5348523/original/010309100_1757835493-WhatsApp_Image_2025-09-13_at_07.10.00.jpeg,14 Sep 2025 15:02,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.841882
10 HP Android dengan Skor AnTuTu Tertinggi pada Agustus 2025,https://www.liputan6.com/tekno/read/6151137/10-hp-android-dengan-skor-antutu-tertinggi-pada-agustus-2025,"XLSmart memiliki lebih dari 7.200 BTS di seluruh Pulau Bali, dengan sekitar 2.700 BTS berada di area yang paling dekat dengan lokasi banjir.",https://cdn1-production-images-kly.akamaized.net/Wgjy1TQw_TPM4mlfr9ukv8xHx-Q=/640x358/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5348523/original/010309100_1757835493-WhatsApp_Image_2025-09-13_at_07.10.00.jpeg,14 Sep 2025 15:02,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.841882
Hands-on Samsung Galaxy S25 FE: Cocok untuk Gen-Z yang Getol 'Ngonten' dan Pakai AI,https://www.liputan6.com/tekno/read/6157655/hands-on-samsung-galaxy-s25-fe-cocok-untuk-gen-z-yang-getol-ngonten-dan-pakai-ai,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,13 Sep 2025 11:12,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.841882
"Foto Terduga Pelaku Penembakan Charlie Kirk 'Diperjelas' Pakai AI Upscaling, Apa Itu?",https://www.liputan6.com/tekno/read/6157644/foto-terduga-pelaku-penembakan-charlie-kirk-diperjelas-pakai-ai-upscaling-apa-itu,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,13 Sep 2025 09:08,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.841882
Public Expose Live 2025: Telkom Tunjukkan Kinerja Solid dan Optimistis Ciptakan Pertumbuha...,https://www.liputan6.com/tekno/read/6158179/public-expose-live-2025-telkom-tunjukkan-kinerja-solid-dan-optimistis-ciptakan-pertumbuhan-berkelanjutan,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,13 Sep 2025 06:23,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.842634
Telkomsat dan PT Len Industri Tandatangani MoU untuk Perkuat Sistem Pertahanan Berbasis Sa...,https://www.liputan6.com/tekno/read/6158166/telkomsat-dan-pt-len-industri-tandatangani-mou-untuk-perkuat-sistem-pertahanan-berbasis-satelit,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,13 Sep 2025 06:04,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.842634
"7 Hal Tersembunyi iPhone Air yang Jarang Diketahui, Cek Sebelum Beli!",https://www.liputan6.com/tekno/read/6156539/7-hal-tersembunyi-iphone-air-yang-jarang-diketahui-cek-sebelum-beli,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,12 Sep 2025 19:00,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.843130
"Cek Daftar Harga PS5 Terbaru September 2025 di Indonesia, Ada Versi Pro hingga Limited Edi...",https://www.liputan6.com/tekno/read/6156537/cek-daftar-harga-ps5-terbaru-september-2025-di-indonesia-ada-versi-pro-hingga-limited-edition,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,12 Sep 2025 18:00,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.843130
"Makin Hemat, Beli Pulsa di DANA Ada Harga Spesial!",https://www.liputan6.com/tekno/read/6157885/makin-hemat-beli-pulsa-di-dana-ada-harga-spesial,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,12 Sep 2025 17:20,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.843130
10.000 Data Pengguna Spotify Dijual untuk Latih Model AI,https://www.liputan6.com/tekno/read/6156962/10000-data-pengguna-spotify-dijual-untuk-latih-model-ai,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,12 Sep 2025 17:00,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.843647
"Lewat AI, Platform Edutech Ini Dorong Pelajar Indonesia Raih Pendidikan Kelas Dunia",https://www.liputan6.com/tekno/read/6157356/lewat-ai-platform-edutech-ini-dorong-pelajar-indonesia-raih-pendidikan-kelas-dunia,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,12 Sep 2025 15:30,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.843780
Jadwal MPL ID S16 Week 4 Jumat 12 September: Onic Esports Incar Kemenangan Beruntun Lawan ...,https://www.liputan6.com/tekno/read/6157439/jadwal-mpl-id-s16-week-4-jumat-12-september-onic-esports-incar-kemenangan-beruntun-lawan-navi,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,12 Sep 2025 12:30,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.844033
Top 3 Tekno: iPhone 17 hingga iPhone Air Siap Meluncur di Indonesia Awal Oktober 2025,https://www.liputan6.com/tekno/read/6157337/top-3-tekno-iphone-17-hingga-iphone-air-siap-meluncur-di-indonesia-awal-oktober-2025,Tidak ada ringkasan,https://cdn-production-assets-kly.akamaized.net/assets/images/blank.png,12 Sep 2025 11:30,Tekno,https://www.liputan6.com/tekno,2025-09-14T18:16:30.844033
